"material_id","status","location"
"1277","3","537"
"3528","2","24854"
"5601","2","6638"
"4248","1","5408"
"7248","1","171"
"1498","1","8266"
"9449","3","49448"
"9951","2","28920"
"5474","4","89782"
"3384","1","469"
"8787","5","743"
"6663","4","5184"
"2572","4","1424"
"6134","3","2253"
"1623","1","261"
"8917","5","16009"
"4225","1","454"
"3285","5","2580"
"289","3","11750"
"1784","4","80103"
"8317","2","5508"
"5839","2","58910"
"2134","3","3160"
"954","2","12730"
"4683","4","7390"
"5507","5","332"
"6191","1","511"
"5198","3","36592"
"7190","3","13974"
"5092","3","51144"
"8823","4","17914"
"8645","1","7727"
"1673","3","439"
"2457","1","8142"
"5697","2","7042"
"7189","1","61184"
"2046","4","9547"
"2697","1","973"
"9453","2","699"
"6677","4","50719"
"3627","2","223"
"8811","1","17732"
"7274","2","2291"
"9435","5","610"
"1801","3","915"
"5475","5","319"
"484","3","32029"
"4897","4","750"
"2884","2","8359"
"4344","4","3496"
"1040","3","592"
"2664","1","7849"
"4355","3","629"
"6353","4","7061"
"3314","5","262"
"4557","2","22364"
"2606","1","439"
"999","3","572"
"8426","5","9866"
"5193","4","72031"
"4264","5","292"
"4253","3","64552"
"3675","3","37114"
"4826","2","52524"
"9281","1","28219"
"82","5","716"
"426","5","17219"
"3999","5","11546"
"3514","3","46299"
"9904","4","522"
"2329","5","84239"
"5449","2","54753"
"2911","4","70767"
"3642","3","976"
"3678","1","635"
"8926","1","9562"
"2553","3","92953"
"4126","5","5761"
"4636","1","2234"
"4985","4","634"
"5012","5","481"
"5649","2","10715"
"8624","4","507"
"7302","2","2618"
"9401","4","223"
"9806","2","4362"
"7116","1","79798"
"6247","2","47527"
"7453","3","902"
"9520","3","25180"
"5944","2","780"
"1208","3","6375"
"8384","1","6094"
"8628","4","9451"
"8729","4","7304"
"4545","5","8551"
"72","5","105"
"1535","5","39411"
"9394","5","9205"
"7373","3","897"
"2269","1","34445"
"2294","3","576"
"3719","4","98332"
"8866","4","6284"
"6295","2","55222"
"7084","1","7113"
"6472","1","6664"
"4826","3","487"
"7566","4","436"
"170","4","33055"
"518","2","4191"
"1983","5","170"
"674","1","13710"
"1725","5","7168"
"6425","4","58332"
"2793","3","83990"
"8032","4","8979"
"8334","3","1347"
"6313","1","93667"
"7093","3","3093"
"1731","2","8562"
"608","1","8901"
"6953","5","3299"
"3440","2","4449"
"7926","2","543"
"5437","1","8366"
"8741","1","477"
"105","2","23445"
"955","5","519"
"4666","3","81238"
"156","4","5386"
"4000","1","4364"
"1021","4","52789"
"3050","4","7984"
"7280","3","60281"
"1258","2","49222"
"9175","2","516"
"8737","1","59135"
"2141","3","203"
"8311","4","8066"
"3476","3","1174"
"1567","5","523"
"1476","4","835"
"3407","5","392"
"5160","1","27716"
"865","5","2077"
"5241","4","121"
"8405","3","9936"
"6029","4","42738"
"2816","2","695"
"5099","4","84029"
"8662","3","52929"
"4661","3","908"
"2545","1","169"
"4878","5","45455"
"5388","5","4160"
"6151","3","5162"
"2770","5","239"
"8150","2","4621"
"806","4","525"
"1241","3","6237"
"7020","4","608"
"1490","3","2442"
"3139","5","19090"
"8559","2","3765"
"1186","5","4219"
"7273","1","911"
"4573","5","6878"
"2322","4","9299"
"723","4","955"
"5946","5","994"
"8664","1","71097"
"9408","3","439"
"2190","4","4659"
"1480","5","95244"
"708","3","1079"
"3644","5","90405"
"4219","4","955"
"5091","2","4869"
"3231","2","9376"
"9516","4","36332"
"1554","2","53094"
"35","3","467"
"7557","1","17121"
"3217","1","52432"
"7693","3","78272"
"1441","4","5648"
"2241","3","47630"
"6440","3","5350"
"5895","4","12068"
"7395","4","432"
"839","4","158"
"1015","2","2843"
"8424","5","71356"
"1234","3","90167"
"5810","1","97930"
"521","4","886"
"4037","3","235"
"8169","3","19092"
"4342","4","2132"
"9087","4","5889"
"7031","5","4942"
"537","2","47535"
"5638","2","531"
"6100","2","3801"
"4820","4","33606"
"552","1","529"
"1053","4","191"
"8144","4","84323"
"3635","5","2027"
"231","2","12291"
"5883","1","776"
"820","5","39012"
"5109","3","19842"
"5251","5","9770"
"4286","2","52482"
"5540","4","7897"
"6772","1","401"
"7880","3","739"
"4480","5","66889"
"3411","4","15226"
"2977","1","9010"
"245","3","5383"
"9496","3","429"
"411","2","52496"
"559","3","749"
"1651","5","300"
"6425","3","58300"
"639","1","614"
"1685","3","539"
"1399","5","581"
"3184","1","27541"
"6304","5","41968"
"6287","1","3265"
"7598","1","802"
"1337","2","8821"
"7195","5","758"
"1558","5","620"
"3684","5","79642"
"7520","3","4356"
"1093","1","69184"
"5900","2","48514"
"8010","2","9512"
"9455","5","289"
"135","5","18045"
"1009","3","5172"
"485","3","1912"
"2320","2","284"
"4255","3","87669"
"4472","5","49973"
"1007","3","28972"
"3247","5","63927"
"8823","4","721"
"215","2","1609"
"2689","1","4930"
"4189","1","23187"
"7246","1","273"
"7844","4","41987"
"4183","2","3145"
"3380","2","36184"
"2386","5","1675"
"8772","3","86279"
"8767","5","8129"
"2676","1","233"
"424","3","7410"
"8618","5","115"
"8471","4","182"
"5906","5","78802"
"56","5","804"
"6544","5","953"
"7994","3","207"
"9885","1","1285"
"6946","5","898"
"8113","4","21873"
"6017","4","85117"
"4878","2","31053"
"2474","2","8631"
"3945","5","25622"
"6847","4","11853"
"1895","1","84069"
"1927","2","831"
"3818","2","4538"
"5900","3","4760"
"4745","2","5106"
"4546","4","429"
"653","4","32259"
"8157","2","3004"
"3937","3","5106"
"3981","3","25201"
"9422","3","4524"
"220","4","54109"
"7993","1","641"
"6130","1","232"
"4128","1","810"
"6890","3","71056"
"8336","5","38807"
"1947","5","7125"
"9011","1","24787"
"8010","5","8469"
"8434","5","51845"
"2856","5","246"
"7028","1","6911"
"2608","4","759"
"3532","1","784"
"7556","3","5144"
"2012","5","3838"
"8977","4","8694"
"613","4","32235"
"703","5","586"
"449","5","6094"
"2667","1","2399"
"5079","5","32338"
"6797","2","8809"
"1775","3","142"
"2962","2","723"
"4914","1","6614"
"7588","1","43919"
"3199","2","992"
"9825","1","81788"
"8427","2","71448"
"1595","5","4719"
"8737","3","4894"
"9127","3","350"
"3168","5","425"
"592","1","1427"
"386","2","91319"
"9315","3","6166"
"7808","1","339"
"1191","5","99323"
"1491","3","489"
"7725","3","2206"
"540","2","75005"
"9074","1","4828"
"2684","3","38856"
"7472","3","269"
"7163","2","4464"
"5103","4","962"
"4348","4","498"
"5937","5","418"
"459","2","5699"
"302","2","74777"
"9547","5","419"
"7116","4","1062"
"4612","5","24824"
"9066","2","57332"
"4575","5","94690"
"7405","2","4078"
"2753","1","80614"
"7825","3","889"
"6751","5","808"
"1274","3","782"
"6439","5","6661"
"1960","4","6071"
"5133","1","1483"
"9595","5","72308"
"7400","3","7240"
"6041","2","92840"
"5691","5","298"
"4325","5","721"
"815","1","63695"
"6379","4","976"
"1231","2","15928"
"2806","5","999"
"5422","1","5043"
"796","3","1520"
"6719","1","994"
"9894","5","95055"
"6628","1","18022"
"172","2","649"
"8130","5","692"
"2345","2","480"
"8917","3","85209"
"3682","4","41876"
"1767","4","115"
"7058","1","1343"
"5843","3","649"
"7728","3","10442"
"5543","5","412"
"5378","2","80129"
"857","2","67068"
"5842","3","9598"
"3801","5","7003"
"5517","4","3735"
"1029","5","76885"
"1212","2","787"
"7395","2","9243"
"3292","3","2796"
"621","4","37795"
"4290","2","26407"
"8752","2","8750"
"8626","4","35446"
"1488","1","74528"
"3454","4","274"
"2039","4","258"
"3297","1","123"
"8493","1","65676"
"2108","1","9934"
"4491","3","799"
"9068","5","679"
"2129","3","99519"
"5246","2","82447"
"3585","4","638"
"7830","3","500"
"446","2","539"
"3422","3","46317"
"7758","5","630"
"9510","4","496"
"4260","2","827"
"1193","1","431"
"3606","3","284"
"5446","4","37415"
"6307","4","66371"
"2900","5","809"
"2825","2","144"
"5198","3","7166"
"6430","2","774"
"6877","5","532"
"3490","1","7225"
"1447","3","4168"
"75","3","1590"
"8331","1","4485"
"3834","2","78483"
"9239","5","825"
"830","3","14214"
"9481","4","7576"
"9435","2","2086"
"5792","1","25911"
"9452","4","189"
"3142","2","1522"
"5231","4","1833"
"2101","5","378"
"5565","5","426"
"892","4","754"
"1639","5","3051"
"3311","4","6102"
"1088","5","28870"
"3094","2","25954"
"3278","1","4895"
"4786","4","5359"
"9062","1","3288"
"8275","3","6037"
"7045","4","297"
"229","5","92593"
"2180","4","871"
"9800","3","270"
"7304","5","17748"
"1962","2","887"
"8215","5","699"
"8684","3","149"
"7064","1","686"
"9158","2","89198"
"4982","5","264"
"8303","4","69234"
"2923","5","4259"
"8135","2","31818"
"417","1","765"
"7009","2","88406"
"4271","2","75152"
"8126","1","49257"
"9395","3","738"
"3584","3","5666"
"1123","3","201"
"4815","1","603"
"9548","3","96089"
"6276","3","71703"
"437","5","2407"
"9649","1","8679"
"6806","3","40528"
"8940","2","89623"
"6111","3","829"
"7088","2","576"
"2997","5","7923"
"2862","5","41949"
"3595","1","710"
"4591","1","686"
"3081","4","38970"
"3825","2","131"
"8200","5","7932"
"4626","1","15963"
"8196","1","8754"
"1341","3","89771"
"6323","3","387"
"5970","2","375"
"6816","5","433"
"6931","3","1144"
"3942","1","7749"
"9691","5","96216"
"3078","1","603"
"9638","4","74744"
"7411","4","9544"
"2573","5","26935"
"8582","1","167"
"217","5","719"
"6856","5","50359"
"5515","5","3135"
"6068","3","1983"
"7597","1","928"
"3579","3","8813"
"4387","4","171"
"835","1","7393"
"6942","4","70336"
"8404","2","686"
"6939","4","42650"
"9408","2","507"
"9662","4","3391"
"1972","3","8543"
"8345","2","5110"
"8360","4","642"
"9131","2","4578"
"4899","3","79308"
"3109","4","188"
"6118","5","43142"
"9722","2","453"
"1296","3","8647"
"9870","5","590"
"6290","2","301"
"6186","4","217"
"3338","2","61454"
"4804","5","7448"
"2919","5","17424"
"9914","3","13808"
"6436","1","2399"
"2382","3","7305"
"5574","4","799"
"458","4","94528"
"4746","5","89077"
"9148","4","605"
"8374","3","71279"
"9639","4","8743"
"3025","5","87208"
"2149","2","136"
"3411","1","7369"
"5568","5","25125"
"4715","5","40283"
"1878","1","37435"
"769","2","63271"
"2492","3","97005"
"3147","2","486"
"7364","1","224"
"1917","1","556"
"9098","5","3658"
"9416","3","989"
"2143","4","955"
"3819","3","408"
"8586","4","6971"
"1408","5","61975"
"9512","1","807"
"8682","5","25490"
"5274","2","7002"
"2926","3","7741"
"2031","1","8358"
"5786","5","5590"
"7029","2","55305"
"8180","1","6003"
"8390","5","82464"
"8636","3","87316"
"218","2","5631"
"5878","2","484"
"1507","3","624"
"739","4","25320"
"4501","1","8061"
"8619","1","26989"
"2417","1","67253"
"700","2","3101"
"9056","5","55230"
"8261","4","9924"
"3453","1","627"
"7571","1","69181"
"4591","3","357"
"3859","3","526"
"3613","2","19977"
"5230","3","47835"
"3407","4","5188"
"577","1","676"
"3611","2","484"
"4442","5","208"
"9311","5","5662"
"2696","2","3061"
"2569","4","95028"
"4366","4","789"
"4622","3","655"
"386","5","80992"
"4287","1","10784"
"3057","4","607"
"1990","2","279"
"3349","2","23510"
"9134","3","50283"
"7015","2","64140"
"7696","1","269"
"2588","5","67011"
"444","5","516"
"4868","5","492"
"8703","2","60250"
"8688","5","7020"
"9310","5","92634"
"5991","5","175"
"5558","2","1664"
"9156","4","31469"
"4428","1","68382"
"749","1","1995"
"3815","1","6283"
"5900","5","3612"
"1276","2","4828"
"333","1","109"
"6910","1","4861"
"263","4","10688"
"5974","5","92409"
"3605","1","85045"
"2331","1","7505"
"9046","5","8312"
"7426","4","224"
"3789","1","14064"
"7928","3","372"
"6499","2","87933"
"2593","3","86109"
"3081","1","757"
"7627","5","5205"
"9098","4","3206"
"856","1","5053"
"6952","3","7668"
"9223","4","159"
"8477","5","1532"
"2248","1","7065"
"8503","5","1605"
"9260","1","482"
"1603","3","404"
"7154","5","8778"
"4092","3","854"
"7331","4","5947"
"3989","5","7403"
"4175","2","913"
"2425","5","2498"
"7902","4","9719"
"222","4","40587"
"7783","3","4137"
"4830","5","92824"
"9714","1","89833"
"5149","1","9018"
"225","1","4664"
"9424","4","46161"
"76","1","45006"
"1824","5","41994"
"7181","5","69034"
"5126","1","27622"
"4128","2","748"
"738","1","456"
"9496","5","2250"
"817","1","74042"
"3855","1","782"
"4954","2","78653"
"5704","5","611"
"4176","2","963"
"5479","3","2188"
"1730","3","7623"
"3992","1","178"
"2045","3","976"
"1883","3","950"
"6449","4","85149"
"3862","2","695"
"4629","4","5002"
"3549","2","94971"
"2804","5","17843"
"4662","3","91399"
"2989","3","9103"
"5729","5","851"
"3871","5","5787"
"2826","4","1066"
"8027","3","8907"
"598","4","685"
"7737","3","958"
"5864","4","610"
"342","1","880"
"8410","4","917"
"4486","4","7663"
"9811","4","42786"
"4003","1","331"
"4938","3","9672"
"1582","3","9691"
"4451","2","610"
"443","5","312"
"9503","1","987"
"1186","3","83017"
"7134","3","13196"
"531","2","164"
"6046","2","79324"
"2992","1","87562"
"5217","4","84759"
"911","4","571"
"2013","4","51003"
"697","3","644"
"5184","2","29276"
"1935","1","1502"
"7769","1","367"
"2814","3","179"
"5757","1","101"
"9325","2","517"
"4766","4","3819"
"2927","2","19763"
"8249","5","1257"
"3939","5","894"
"172","1","224"
"3880","3","1350"
"3547","3","216"
"151","3","44643"
"7587","5","6792"
"1169","3","10938"
"2252","4","17857"
"723","2","78465"
"1253","1","1778"
"5933","3","19420"
"2944","2","87567"
"4828","4","1744"
"1649","2","854"
"6035","4","725"
"1231","2","79007"
"5111","5","442"
"9242","1","531"
"1164","4","230"
"784","3","22291"
"5025","3","336"
"943","3","21239"
"3919","5","21030"
"364","5","26695"
"9367","2","18961"
"4166","2","63553"
"8161","4","1752"
"1939","1","8625"
"6932","4","653"
"2307","4","21313"
"4404","5","58342"
"3486","4","259"
"345","2","9317"
"6864","2","9170"
"7305","3","105"
"9572","1","41804"
"1786","5","6849"
"438","1","3846"
"2054","2","458"
"816","2","617"
"2899","4","42357"
"9771","4","40002"
"5379","3","744"
"3442","1","30966"
"8486","5","58005"
"8518","4","19163"
"9394","2","99070"
"6775","4","3110"
"7684","3","31465"
"4701","4","147"
"2715","3","8268"
"4657","4","98585"
"7402","1","7611"
"8776","3","3452"
"4297","4","845"
"5259","4","6397"
"2248","2","151"
"3744","4","192"
"100","5","20242"
"9590","2","54416"
"297","1","4474"
"5210","2","9474"
"1174","3","3107"
"4340","3","30134"
"2878","1","295"
"4575","5","75396"
"3842","4","116"
"2366","5","774"
"4594","2","902"
"2441","2","9518"
"7040","4","174"
"3558","5","60719"
"2241","1","6035"
"8972","5","15260"
"6812","2","913"
"6127","3","55563"
"1169","4","99261"
"4082","4","531"
"2977","1","1705"
"4110","5","97299"
"4819","4","7430"
"2344","1","528"
"2591","3","4803"
"7606","4","7491"
"2761","4","6164"
"9838","3","32737"
"710","3","4997"
"7844","3","49473"
"6295","3","2456"
"9906","1","547"
"5618","2","95176"
"431","2","54079"
"5241","3","6827"
"3075","3","11637"
"5424","2","5603"
"2130","5","30852"
"9443","3","49339"
"9984","2","746"
"2655","3","12962"
"2516","2","670"
"6598","5","5033"
"3969","3","7232"
"3667","4","6603"
"4559","2","247"
"8421","2","571"
"9095","2","41831"
"5738","3","13476"
"2514","2","5407"
"6839","2","40555"
"8255","2","672"
"9321","3","51621"
"8226","2","4159"
"3782","4","46232"
"1923","2","9067"
"1335","4","16059"
"2732","2","91302"
"8606","4","6384"
"5108","5","861"
"4180","3","82359"
"9693","4","96344"
"4747","3","87331"
"2196","1","36596"
"572","2","10135"
"7625","3","2410"
"2627","4","982"
"5400","2","443"
"1600","2","43964"
"7080","2","9693"
"7232","3","517"
"554","2","51465"
"5858","5","3697"
"3420","3","1426"
"4694","1","634"
"6355","2","7532"
"3072","2","512"
"250","4","174"
"4512","2","72141"
"1212","3","5931"
"7137","2","21664"
"4515","3","65989"
"8956","3","4857"
"6516","4","65691"
"8273","5","597"
"9120","5","22962"
"7545","5","6297"
"9325","5","2015"
"764","1","89528"
"3351","2","441"
"6833","2","37843"
"4754","1","5310"
"4207","4","76387"
"3797","1","9737"
"8724","5","388"
"5923","4","42560"
"488","1","75727"
"2156","2","755"
"7144","3","5069"
"3218","4","4862"
"7977","5","5317"
"7862","1","775"
"4380","5","916"
"6424","1","642"
"9812","4","5253"
"7794","1","49709"
"68","4","95688"
"9568","5","17345"
"6870","5","30554"
"629","5","7971"
"4456","2","7422"
"2071","5","4740"
"7525","1","213"
"411","5","251"
"687","4","85535"
"3222","2","261"
"5455","4","38337"
"3863","5","511"
"9837","3","87120"
"1594","2","82466"
"4511","4","35605"
"3077","1","3508"
"5696","2","6184"
"5704","3","7278"
"5191","4","1144"
"4435","2","2155"
"1822","5","979"
"2915","5","437"
"22","4","561"
"359","4","11362"
"4039","2","5857"
"7227","5","362"
"8287","1","908"
"5916","2","79493"
"6278","4","922"
"4037","1","217"
"9323","4","91998"
"8980","4","6626"
"4281","2","2237"
"8600","1","63995"
"8960","2","69397"
"2445","3","425"
"8304","4","2660"
"6819","1","49153"
"4925","3","819"
"2112","2","505"
"4336","1","7239"
"7464","3","85707"
"4498","3","86089"
"3915","1","8907"
"719","1","8894"
"7829","4","3861"
"5725","5","208"
"1698","1","61026"
"6191","3","503"
"6096","4","52535"
"93","3","65734"
"5086","3","807"
"2258","1","93383"
"7787","1","3915"
"6755","2","530"
"5136","4","4544"
"1127","4","9847"
"7554","3","1711"
"4646","5","955"
"4339","5","338"
"7141","3","2935"
"8548","5","6224"
"3895","4","192"
"3354","3","80350"
"6233","4","6926"
"1176","5","90337"
"3436","3","216"
"5194","1","87504"
"7951","2","3044"
"5429","5","95378"
"7795","1","73002"
"1395","5","5995"
"508","4","7475"
"8374","1","49675"
"3179","3","4198"
"1650","4","793"
"8763","2","90164"
"4988","2","9474"
"6376","4","86472"
"3724","4","6848"
"1662","1","86427"
"1155","5","60275"
"3485","5","891"
"6815","1","1693"
"4547","4","6135"
"3994","2","7335"
"1722","2","44492"
"59","5","3191"
"8383","1","92196"
"2643","4","2530"
"2594","2","1863"
"6584","3","7740"
"8976","2","973"
"3434","5","30683"
"7075","3","4028"
"9002","5","7995"
"4585","1","93564"
"5685","3","485"
"4430","4","951"
"2974","3","641"
"3433","4","719"
"133","1","49364"
"3562","4","338"
"3441","2","8816"
"1007","4","78881"
"5676","1","92529"
"5900","5","597"
"3385","3","415"
"3895","2","4375"
"4645","2","56703"
"1973","2","6248"
"1147","4","705"
"277","2","603"
"267","4","243"
"4782","1","229"
"3628","3","70145"
"8860","2","7935"
"4048","3","9927"
"6585","4","9876"
"3505","2","1639"
"4412","3","44516"
"5252","4","6532"
"4758","2","64292"
"4613","4","5330"
"9026","3","4751"
"1156","5","542"
"2310","1","66986"
"5449","4","5568"
"882","3","309"
"347","4","7661"
"3993","5","6889"
"6702","4","69354"
"258","5","1748"
"1641","3","48825"
"9110","5","36810"
"5559","5","60925"
"4837","2","243"
"6739","4","12239"
"3375","5","60062"
"7078","4","671"
"1099","1","7196"
"1501","4","8576"
"8337","1","1386"
"1601","5","32210"
"9482","2","5561"
"7300","1","246"
"2346","5","393"
"7090","2","57089"
"1588","5","610"
"7919","3","842"
"5410","1","94126"
"1915","2","200"
"1845","3","761"
"1607","4","136"
"3132","3","109"
"3325","1","334"
"921","2","4224"
"1723","1","21333"
"471","3","1161"
"4862","2","518"
"2399","4","12178"
"7366","1","67699"
"88","5","1094"
"3377","3","45562"
"9944","1","160"
"1510","2","218"
"2980","2","2690"
"821","2","821"
"531","1","18074"
"8014","4","1897"
"3902","2","162"
"9871","5","68678"
"2309","4","45334"
"3845","5","6807"
"140","5","8246"
"1848","2","5930"
"7220","2","36622"
"2859","2","431"
"4363","5","137"
"4491","3","6049"
"4891","5","2337"
"8121","4","6531"
"4225","2","94167"
"9652","4","292"
"6831","1","6401"
"6265","5","8666"
"6178","1","13990"
"645","2","705"
"2106","1","916"
"1944","4","131"
"8615","2","8791"
"5519","2","525"
"911","5","225"
"9966","4","3599"
"2173","2","9043"
"1144","2","33148"
"7959","5","1817"
"6990","4","17387"
"5183","3","6610"
"9572","5","516"
"1460","2","995"
"6887","1","502"
"7597","5","12233"
"7782","5","95060"
"9782","5","22158"
"9292","2","7388"
"9067","1","72806"
"8403","5","8180"
"5278","1","6979"
"2405","5","224"
"9191","4","10985"
"4235","2","87312"
"4446","2","6055"
"9755","5","9813"
"2807","5","34636"
"2527","4","867"
"6899","4","96934"
"5942","1","817"
"3333","2","2980"
"1314","2","3051"
"6815","3","566"
"3828","5","11837"
"8206","4","78945"
"4613","4","14548"
"1560","3","842"
"9825","1","5343"
"1834","1","279"
"211","4","434"
"3636","2","5379"
"4865","3","1346"
"437","1","47273"
"3439","2","26106"
"6965","3","75502"
"1378","4","368"
"4650","1","541"
"8306","4","27437"
"4408","2","7551"
"8541","5","669"
"479","2","9274"
"6036","2","673"
"1612","3","747"
"1497","2","101"
"7650","4","69376"
"2640","1","16984"
"6322","5","908"
"4208","3","4882"
"7989","4","605"
"1247","2","532"
"6665","1","572"
"1090","2","3893"
"4569","5","5847"
"3470","4","213"
"1761","1","69150"
"7271","2","589"
"9863","4","725"
"9004","2","96714"
"8172","3","44592"
"377","2","260"
"4345","5","53579"
"3876","1","4058"
"8891","2","406"
"7372","2","4432"
"2489","5","943"
"2118","1","81241"
"6946","2","582"
"8124","1","53972"
"9683","2","54310"
"4043","3","3946"
"6165","5","76178"
"2362","4","35934"
"9540","4","732"
"4152","5","3756"
"1072","2","239"
"2277","4","306"
"6359","3","6755"
"318","3","36161"
"8129","1","104"
"9363","3","31009"
"9816","2","9458"
"3291","2","38884"
"4940","5","488"
"4405","1","80907"
"5941","3","65597"
"3345","5","9045"
"3650","4","319"
"9256","4","765"
"7960","3","13438"
"5699","2","99057"
"72","3","1075"
"8960","4","6392"
"4791","3","186"
"8573","5","26245"
"2859","3","1979"
"4855","3","8347"
"214","5","7443"
"8800","1","9842"
"1254","4","18202"
"2159","5","1965"
"3841","3","9141"
"7669","4","1160"
"9177","1","29358"
"4012","5","22294"
"6808","4","1433"
"1222","1","42067"
"2280","3","988"
"4402","2","39001"
"2862","2","53650"
"1620","3","218"
"1519","4","53102"
"9687","4","893"
"109","5","112"
"7992","4","2590"
"5767","2","349"
"3720","3","676"
"8842","1","3499"
"8237","2","498"
"5663","5","449"
"6326","2","55127"
"9784","3","383"
"3421","1","1595"
"6405","4","4576"
"565","2","8413"
"9120","3","68584"
"692","5","8963"
"1072","2","453"
"5333","5","15539"
"9283","1","80437"
"198","1","9164"
"7386","1","79949"
"5585","3","5402"
"8902","1","2475"
"8614","3","618"
"5872","5","808"
"8598","1","721"
"4374","4","25210"
"7501","4","70738"
"7956","2","65833"
"9857","5","4065"
"7709","5","6747"
"5403","5","5433"
"7439","3","8836"
"7823","2","6107"
"4500","5","777"
"9116","4","147"
"9046","4","133"
"874","5","81988"
"5236","2","58004"
"3526","1","79002"
"2381","1","72877"
"992","5","6517"
"2857","1","670"
"9821","1","38268"
"2186","5","16264"
"9178","3","354"
"5059","4","4410"
"3781","1","5208"
"5364","4","6726"
"3178","5","807"
"2342","5","44791"
"9657","5","204"
"5510","4","1442"
"4289","1","354"
"1359","4","4913"
"1642","1","1274"
"448","3","19322"
"7772","2","808"
"3093","3","1567"
"2129","5","63373"
"9096","2","2772"
"9726","1","698"
"549","3","7897"
"4701","1","1299"
"1572","5","1917"
"7309","1","995"
"6925","1","22763"
"5429","2","122"
"9747","4","6107"
"5476","2","4567"
"9649","3","83930"
"2851","5","8553"
"315","5","1069"
"4140","1","565"
"8987","1","3474"
"9593","3","9150"
"5118","2","5813"
"945","3","6678"
"8967","4","4407"
"1394","1","2309"
"7634","3","831"
"3338","5","52719"
"3125","4","360"
"516","5","3846"
"2779","2","6655"
"3786","5","98752"
"7370","5","6344"
"348","5","7920"
"2980","3","502"
"4372","3","42196"
"4444","2","791"
"9684","4","5750"
"6200","3","606"
"2142","2","3272"
"4385","2","93596"
"1997","5","8110"
"5830","5","33512"
"7967","1","4969"
"9024","3","70258"
"8837","3","4059"
"6502","4","5806"
"4931","1","442"
"9166","4","462"
"6661","1","24194"
"3254","4","72985"
"999","1","887"
"6159","4","29914"
"5677","5","7140"
"8885","3","370"
"6090","1","570"
"2532","5","7327"
"7910","5","80798"
"2046","3","86053"
"8429","3","7913"
"6273","3","46700"
"5481","5","24020"
"6673","2","7431"
"8225","5","783"
"664","1","7047"
"6588","4","8887"
"9149","3","34688"
"9949","3","886"
"8131","4","3976"
"4060","3","81691"
"7644","3","34771"
"1100","5","16789"
"5242","2","6977"
"4795","1","40994"
"1082","1","629"
"7133","3","739"
"8664","4","45083"
"5084","5","5435"
"8679","3","5740"
"7863","4","634"
"9100","4","47583"
"7119","1","125"
"5121","4","3148"
"18","5","7312"
"4368","1","457"
"1781","2","3382"
"4558","2","674"
"3871","2","404"
"4501","2","752"
"7638","5","2302"
"4387","5","5106"
"4558","5","108"
"1686","3","72104"
"4070","1","289"
"6801","5","918"
"8125","4","824"
"7886","2","1207"
"1966","1","923"
"4458","4","184"
"3637","2","8484"
"3596","3","65546"
"4996","4","74787"
"8092","1","81832"
"6706","3","28851"
"7201","1","88027"
"3783","2","501"
"4114","4","3567"
"9701","3","836"
"9954","5","975"
"7082","4","84958"
"1811","4","297"
"4802","1","4049"
"1112","5","983"
"7503","4","67565"
"7987","3","6125"
"6032","4","597"
"34","3","783"
"4308","1","5659"
"3007","1","88909"
"8506","3","502"
"5230","3","430"
"8101","2","9913"
"5448","5","1294"
"3593","3","5944"
"9583","5","897"
"10","1","134"
"2250","1","728"
"1729","1","38389"
"6693","5","4105"
"1361","1","821"
"1313","1","7531"
"2368","5","41141"
"4726","4","78104"
"6379","1","500"
"6855","2","23995"
"5549","2","843"
"3055","1","1085"
"2786","2","14288"
"9305","1","5718"
"2081","5","632"
"4661","3","33226"
"8700","4","205"
"1227","4","78739"
"4871","5","416"
"6936","1","3912"
"1495","2","490"
"869","4","906"
"6524","2","4393"
"5617","2","952"
"1078","1","8468"
"9974","4","87182"
"3481","2","47421"
"1683","1","585"
"8252","4","754"
"5749","3","428"
"1895","3","8747"
"5431","1","932"
"8729","3","1831"
"3163","1","18966"
"5469","3","697"
"2769","2","942"
"5121","3","309"
"8109","2","1665"
"3696","5","92068"
"7331","1","61144"
"6323","4","3803"
"85","5","14422"
"1062","2","602"
"5014","5","761"
"4735","4","85952"
"8883","1","694"
"5454","1","463"
"4444","1","61900"
"9345","1","12558"
"8592","5","230"
"6285","2","82905"
"3451","3","4925"
"3571","3","86212"
"3149","2","91914"
"7046","5","945"
"2782","4","356"
"2664","1","7569"
"6804","5","239"
"4800","1","6157"
"4847","5","757"
"2203","5","7214"
"3315","3","19043"
"3778","2","52255"
"719","5","8087"
"2315","3","4654"
"9738","4","646"
"5354","1","125"
"6","2","970"
"2960","3","728"
"4118","2","22706"
"110","2","11611"
"2180","1","708"
"8085","5","233"
"336","2","62371"
"5437","3","7242"
"9912","1","921"
"4011","3","98011"
"4162","5","781"
"4412","4","746"
"8596","1","160"
"6554","3","4556"
"6560","5","87284"
"3653","3","8550"
"2454","3","7647"
"6419","5","4235"
"9738","4","761"
"5221","4","394"
"658","5","519"
"7283","2","218"
"3659","3","17263"
"1309","5","393"
"6535","2","69397"
"5511","4","795"
"41","4","87927"
"4997","3","49355"
"9935","5","147"
"8008","4","737"
"7255","3","2067"
"4683","1","293"
"3017","5","7976"
"9065","5","4458"
"7323","5","87993"
"2341","1","467"
"7104","2","5229"
"1422","4","10080"
"7010","3","6643"
"5781","1","284"
"8350","5","9264"
"7162","3","296"
"7134","4","69395"
"8545","3","65163"
"6605","1","60475"
"9430","3","47391"
"4612","5","85673"
